text,stars,sentiment,film_id
"Memento jsem poprvé viděl až 8 let po jeho vzniku, takže jsem samozřejmě už dopředu věděl, že příběh se neodehrává tak úplně chronologicky. Když tohle vynechám, tak jinak je podle mě Memento po všech stránkách celkem průměrnej film. Připadá mi, že to vysoký hodnocení si film vysloužil opravdu jenom kvůli tomu, že děj je vyprávěnej obráceně a 26. místo na IMDB je pro mě záhada.",3,neutral,6995
"Zajímavý nápad funguje bohužel na papíře výrazně lépe než ve filmu, konec v půlce filmu mě vyloženě zmátl.",3,neutral,6995
"Pan Nolan by potřeboval jít na vyšetření hlavy. Takto natočit film může opravdu jen magor. Vracení v čase, sledování filmu od konce a to kouskování jednotlivých scén mě dělalo ze začátku velké potíže. Pak jsem to pochopil a sledování mě už nedělalo takový problém. Nejvíce mě zajímalo, jak to skončí. (Nebo vlastně začne?) Přesto některé pasáže mi připadaly, že tam jsou navíc a některé mi tam vůbec neseděly. Zpočátku jsem měl myšlenky odpadu, poté jedné a dvou, nakonec díky tomu, že mě zajímalo, jak to dopadne a že jsem se vymotal ze ztracení, tomu dávám tři. Kdyby to bylo natočené od začátku, bylo by to pro mě lepší, ale ztratilo by to tu pointu, kterou to mělo v tomto stylu natočení.",3,neutral,6995
"Tenhle thriller stejne jako napriklad Donnie Darko nebo Mullholand Drive dava cloveku opravdu hodne zabrat a slabsi duse to vubec nepochopi, hodne zvartu, dejovych linii a tady je to jeste dost ojedinele. Zacina to koncem a zacatkem konci. Drive uvidite nasledky, nez co tomu prechazelo. Nastesti si  diky tomu Nolanovka nechala jeste nejakou pevnou strukturu, takze oproti druhemu jmenovanemu jsem se stale drzel a nakonec pochopil. Dalo by se rict, ze Memento nepostrada vubec nic, z proste zapletky vzniklo hodne zajimave dejove pole, scenarista si s tim poradil hodne dobre a Guy Pearce podava hodne solidni vykon. Anne Moss je vic sexy nez v Matrixu a Jarju Fox radeji nehodnotim, pouze do poctu, coz je jen dobre, protoze mi tam nesedela. Porad nemuzu prijit na to, proc bych mel dat vice, nez tri hvezdicky, asi to na me nejak nepusobi... 6/10",3,neutral,6995
"Klasika, která zcela minula období, kdy se mohla stát nostalgickou vzpomínkou, takže k ní můžu přistupovat poněkud střízlivěji a se špetkou zdravého odporu, kterou si tenhle pateticky přemoralizovaný remake Bambiho zaslouží. Aladdinovi - Disneyho králi let 90tých, není tenhleten lví ani v patách.",3,neutral,6741
"Nie som zrovna obdivovateľom diel z produkcie Walt Disney Pictures. Všetko sa mi to vidí na jedno kopyto. Presladený, poučný príbeh, ku ktorému môže zasadnúť celá rodina, od starých rodičov až po najmenšie ratolesti. Aj táto novodobá komerčná bájka ""Leví Kráľ"" patrí do tejto kategórie.  Krásne, klasicky animovaný film (žiadne počítačové 3D) s kopou profesionálne napísaných pesničiek.  A tu ja vidím najväčší problém. České prerobenie týchto skladieb sa mi zdalo, mierne povedané, nie moc dobré. Možno kedy som videl tento snímok v originále, hodnotil by som o niečo štedrejšie, pretože vizuálne je to naozaj nádherné. No tie české verzie songov mi miestami pílili uši. ***",3,neutral,6741
"50% - Mám smůlu, vidět to poprvé v sedmadvaceti a mít s čím srovnávat je trochu nevděčná pozice. Z pohledu vnitřního dítěte se mi Lví král zdál nepříliš zábavný, akční, ani poučný. Z pohledu infantilního dospěláka mě štval celý příběh, který byl propagandisticky monotónní a postrádal v bajkách tolik důležitá mravokárná ponaučení. Hudba ušla, i když ty songy za střízliva už nikdy nechci slyšet. Lví král je pro mě asi nejhorší Disney zážitek a dám přednost Knize džunglí nebo Bambimu.",3,neutral,6741
"Označení ""nejlepší animák všech dob"" naprosto chápu, a přesto mi nikdy nedokázal přirůst k srdci. Animace je kouzelná, brečím skoro non-stop, ale všechno se děje strašně rychle a než se stihnu rozkoukat, objeví se nápis ""The Lion King"" a je konec. (A problém přetrvává neustále - od dětství až doposud.)3,5*.",3,neutral,6741
"V dobe premietania tohto filmu ma všeti známi presvedčovali (vrátane grázlov) aký je to krásny dojímavý film. Skúsil som to po desiatich rokoch, a dojatie sa akosi nedostavilo. Disneyho pesničky mi vždy viac vadili, no a cieľová skupina sú predsa len v tomto prípade menšie deti. V dnešnej dobe pixaru a aj dreamworks už  trochu zastaralé. Medzičasom som videl v HD na veľkej obrazovke a film u mňa stúpol približne o 10%. Zaokrúhlením smerom nadol ale nijako jeho tunajší priemer neznížim.",3,neutral,6741
"Mno, kdyby Bruckheimer produkoval muzikál, vypadal by asi nějak takhle. Na mě příliš velkolepé, moc písničkové, hodně dětské, málo vtipné, ale celkem hezky nakreslené. Já raději věci od Pixaru nebo animovanou tvorbu pro dospělé. A se Sněhurkou se Lví král vůbec nedá srovnávat.",3,neutral,6741
"[6,5/10] (Walt Disney) (Technicolor /// Produkce: Don Hahn /// Scénář: Irene Mecchi, Jonathan Roberts, Linda Woolverton /// Hudba: Hans Zimmer, Elton John, Tim Rice, Lebo M., Joseph Williams /// Oscar: Hans Zimmer (hudba), Elton John, Tim Rice (píseň) /// Nominace na Oscara: Elton John, Tim Rice (píseň))[1001 FILMŮ, KTERÉ MUSÍTE VIDĚT, NEŽ UMŘETE]",3,neutral,6741
"V době vzniku asi špička, v roce 2012 (kdy ho vidím poprvé) je pro mě Lví král pouhým animákem se staršími animacemi, dobrou hudbou, ale otravnými muzikálovými pasáženi, a hodně průměrným příběhem vhodným akorát tak pro děti. SPOILER: Začátek mě nebral; střední pasáž, když utekl a našel si přátele, začala být zajímavá, dokázala mě chytnout, věřil jsem jí a chvíli mi připomínala putování z Doby ledové, ale závěr opět dost jednoduchý. # příběh 6 | hudba 7 | humor 1 | akce 5 | napětí 1 | pustil bych si znovu 4",3,neutral,6741
"Považoval som za povinnosť pozrieť si film, ktorý je v prvej dvojstovke najobľúbenejších a okrem toho je jedným z mála filmov, ktoré si môžem pozrieť spoločne s mojím, o pekných pár desaťročí mladším, vnukom. Leví kráľ má všetko, čo majú mať filmy z dielne Walta Disneyho - nádherné kresby, výbornú animáciu aj chytľavé melódie. Má aj zopár typických  nedostatkov, akými sú najmä utápanie sa vo vizuálnych efektoch a moralizovanie. Musel som sa usmievať popod fúzy, ako sa tvorcovia zúfalo snažili utajiť pred detským divákom stravovacie návyky levov. Určite nadpriemerne dobrý film, ktorý však na Disneyovské špičky nedosiahol.",3,neutral,6741
"Lvího krále už jsem neviděl věčnost, měl jsem ho však uloženého jako animovaného premianta, uznávaný, dobře hodnocený film. Film, který veškeré současné animáky strčí hravě do kapsy. Nic z toho se nekoná. Nic. V prvé řadě Lví král vůbec není vtipný (rozesmála mne pouze ta jebnutá hyena), v řadě druhé prostě nebaví. Jednoduše mne nebavilo pořád poslouchat ty kecy. Celý film jen kecy, kecy, kecy. Simbo, uvědom si, kdo jsi. Simbo, nezapomeň na svého otce. Simbo, zachovej se správně.Simbo, zapomeň na minulost - Hakuna Matáta. Simbo tohle, Simbo tamto. Nuda. Nuda. Ne, díky. Stačilo... 60%",3,neutral,6741
"Nevím, nevím... díky dětem jsem měl možnost vidět snad všechny disneovky, ale tahle mi nepřipadá nijak zvlášť úchvatná.. standardní přiběh, standardní poučení, standardní timing, a ten Elton, toho snad měli raději předhodit hyenám k večeři..",3,neutral,6741
Vidět to jako malej možná by mi to i sedlo víc. Zpěv mě iritoval a celkově mi to celý přišlo takový hrozně urychlený. Animace a atmosféra jsou asi nejlepší na tomhle animáku. Příběh je obyčejný a průměrný.,3,neutral,6741
"Když diváka filmového muzikálu pěvecká čísla neosloví, už jej asi máloco přinutí, aby se protrpěl k závěrečným titulkům. U Lvího krále mě jako mnohé nadchla především animace, zvláště výstižné ztvárnění emocí lvích hrdinů a mnohotvárná symbióza „lví“ říše, méně pak abstrahované bytosti „odjinud“ – lasička a prase. A pak názorné ztvárnění toho, co se stane s životním prostředím, když se „křehká rovnováha“ vychýlí. Mufasův poučný výklad konfliktní harmonie stvoření mi přišel poněkud nelví, ale třeba ho někoho z dětských diváků podnítil k samostatnějšímu uvažování na dané téma.",3,neutral,6741
"Na mě je podobných filmů škoda. Není to prostě moje krevní skupina, nevychutnám si to. Nevidím velký rozdíl oproti jedničce.",3,neutral,2439
"Dvojka přinesla celkem dost zajimavých událostí a tentokrát se nepárala téměř s nikým, i když jsem nepochopil pár událostí, jako třeba když Danny visel při cvičení za nohy, byl střelen a v dalším záběru seděl v kanceláři a nic mu nebylo. Možná se mě líbila víc, bylo tu prostě víc akce a ten konec celkem ušel.",3,neutral,2439
"„Smrtiaca zbraň 2” ma až tak extra neoslovila, akoprvá časťz roku1987, kedy vskutku nechýbalo veľa, aby som udelil plný počethviezd, že tentokrát som mal zaseproblémso scenárom, ak nie ešte o niečo väčší, než predtým. Totižto, obsahuje jednu (zásadnú) scénu s MartinomRiggsoma jeho frajerkouRikouvan den Haasovou, ktorej najprv predchádzala ""kľúčová"" sekvencia, plná smrtonosných výstrelov z dvoch helikoptér, pričom »divokí hrdlorezi« pokračovali v šialenom vyčíňaní aj z pevnej zeme, aby následne potom sa postavy odvážili vkročiť do «jamy levovej», považujem za maximálnezlyhanie, ktoré bohužiaľ nedokázal ukočírovať ani režisér, pôvodným menom → ""Richard Donald  Schwartzberg"", čo neskoršie prijalpseudonymRichard Donner, pod ktorým ho vlastne (ne)pozná celý svet, no i napriek akejsi, trochu slabšej chvíľky, ho v žiadnom prípade nezatracujem ! Pravdepodobne sa tých scenáristickýchkiksovvyskytne viacero, kvôli čomu sa snáď automaticky strhávajú body, s čím bohužiaľ → absolútne nič nenarobím. ObsadenieJoea Pesciho, mi taktiež bohvieako nesadlo, než na čo bývam trebárs zvyknutý zoscorsesehofilmov, no v tomto prípade pôsobil až príliš otravne na to, aby si získal celkové moje sympatie, pretože na druhej strane sa sem ani nehodí. Akonáhle medzi Riggsa a Murtaugha, vstúpil ďalší charakter, už to skrátka nie je také zaujímavé, keďže nedostáva toľko hereckého priestoru, koľko by si v skutočnosti asi zaslúžil... Tvorcovia sa zrejme → pre zmenu práve teraz inšpirovali ""Die Hard"" , kedy opäť verne kopírujú »árijskú rasu« , ktorá výnimočne znovu vystrkuje rožky ? Skrátka, mám také zdanie, že sa miska váh obrátila, no nepovažujem to za akési veľké «vykrádanie» jednej značky od druhej (niečo napríklad na spôsob nealkoholických nápojov ako Coca-Cola a Pepsi), i keď zasa za obomi sériámi stojíziskuchtivýproducentJoel Silver, a tak možno na tejto myšlienke čosi bude... ?",3,neutral,2439
"Ze všech zpracování Sněhurky je tohle zřejmě to nejnaivněji pohádkové a dětem nejsrozumitelnější. Disney prostě věděl jak udělat radost...jenže po přečtení Sněhurky od Neila Gaimana, troufám si říct že největšího literárního mága naší doby, se už na roztomilou kreslenou holčičku, která se vzala odnikud a měla pleť bílou jako sníh a rty rudé jako krev, nedokážu dívat tak jako dřív... A ta roztomilá zvířátka mě taky pěkně štvou:)",3,neutral,83776
"Ač první, ze mně víc než tři slunce nevymámí. Želva sloužící coby valcha je super, zbytek ucházející průměr. Popelku i Růženku mám z Disneyovek radši.",3,neutral,83776
"MeganámrdSPOILER! Což znamená, milé děti, že by jste dále neměly číst, neboť bych vám mohl vyzradit části děje či dokonce celý jeho průběh, víte? Víte, viďte? Tak vyčůrat zuby, vyčistit to a spát. Se strejdou! - Slečna nasere opatrovnici, v lese kuchne majordoma, pohlavně vytíží sedmero liliputů a když od nich čapne nějaký ekl moribundus, pročež prakticky uhyne, okolo jdoucí nekrofil ji omylem zase rozpumpuje. Nic zajímavého, buďme upřímní. Která z nás něco takového neprožila alespoň šestkrát, že. Trojice stars za průlom v animaci i za kouzlo, které dodnes z filmu zavání.",3,neutral,83776
"Na relatívne krátku stopáž je tu priliš mnoho pesničiek, ktoré dej neposúvaju dopredu, iba využívaju roztomilosť trpaslikov a zvieratiek. Pesnička-trocha z deja-pesnička, zase niečo z deja atď.  Treba brať ale do úvahy dobu vzniku a tu neuveriteľnú piplačku pri výrobe tohto milého filmíku. To, že neobľubujem muzikálové animáky, je ale čisto iba otázkou vkusu. Na tej istej kvalitatívnej úrovni ako Pinocchio, alebo Dumbo. 70%.",3,neutral,83776
"Nejsem si jistý, ale pravděpodobně první animovaný americký film. V té době z toho musely být děti nadšené. Na to, že se to vysílalo v roce 1937, tak to je hodně kvalitní zpracování. Ovšem mě celkem vadilo to muzikálové pojetí, já muzikály nerad. Příběh byl klasika, tak jak ho známe z knížky, ovšem přišel mi až moc jednoduchý, určitě bych tam uvítal nějaké scény navíc.",3,neutral,83776
Na pohádkách Walta Disneyho prostě nemám rád ty všudypřítomné písničky. To co by se tak dalo odvyprávět v 15ti minutách je roztažené ho více jak hodiny.,3,neutral,83776
"Definice disneyovského stylu, ale podobně jako další staré disneyovky mi přijde i Sněhurka unylá a ilustrativní, se spoustou otravných zvířátek. Ale chápu, že už dlouho nepatřím k cílovce.",3,neutral,83776
"Disney svoje impérium odpálil niečím, čoho význam rozhodne neklesá. Príbeh určený pre najmenších, ktorý však atmosférou a predovšetkým kresbou dokáže potešiť všetkých bez rozdielu. V roku 1937 by som bol paf. V roku 1992 som sa dobre pobavil. V roku 2023 môžem len konštatovať, že obrovská klasika s dosahom na všetkých naprieč generáciami.",3,neutral,83776
"Tento komentář berte s rezervou, před každou větou by správně mělo být IMHO... Čarodějův učeň vyniká hlavně depresivní, ponurou atmosférou, to se musí nechat, ale jinak jde o klasickou pohádku s typickým happy endem, takže věřím, že se díky ní nikdo věšet nepůjde. Animace je celkem jednoduchá, takový o 30 let starší Kačer Donald, či jiná tvorba Walta Disneye je propracovanější a vypadá nesrovnatelně sympatičtěji. Netvrdím, že Karel zeman neměl talent, vymyslel to pěkně a atmosféru podchytil také výborně, jen nesouhlasím s tím, že jde o vrchol animovaného filmu (maximálně tak českého) a 75. příčka mezi VŠEMI filmy je docela přitažená za vlasy. Inu, nejsem spokojen, ale možná je to jen tím, že se nacházím ve věku, kdy mě pohádky UŽ ani JEŠTĚ nezajímají :)6/10",3,neutral,10102
"nuda, převeliká,  mnoho světlých momentů je zde ubito kupříkladu velmi špatně zvoleným dětským zpěvem, který absolutně neodpovídá vyznění filmu. Animace je ale relativně zdařilá (přesto rozhodně ne unikátní, jak někteří naznačují), snad kdyby se zkrátilo na jednu hodinu, takto to ani skvělý hlas páně Munzara nemohl vytáhnout v mých očích víš. Ale možná je to tím, že jsem film neviděl jako škvrně",3,neutral,10102
"Temná to pohádka, kterou bych opravdu těm nejmenším nedoporučoval, ale aspoň by děcka viděly, jaké to je na světě ve skutečnosti. :-) Docela fajn, dokáže zaujmout, je to takový lepší průměr. Jen kdyby byly postavičky namalovány Burtonovým stylem, to by byla teprve pecka. :D",3,neutral,10102
"bohužel jsem prostě nepřenesl přes srdce nevzhledné postavičky a (až na mlýnskou vodu a dým) vyloženě špatnou animaci... prostě jen průměrná, strašidelná, technicky nedokonalá pohádka pro větší děti, zdejší vysoké hodnocení naprosto nechápu.film, který nemá v top 200 co dělat. 60%",3,neutral,10102
"Od Karla Zemana som vždy zvyknutý na maximálnu precíznosť jeho diel a dávam im skoro vždy maximálne hodnotenia. Čarodejov učeň mi preto v rámci jeho tvorby pripadá ako najslabší článok, je to taký temnejší celovečerný večerníček pre deti aj dospelých. Vizuálu nie je čo vyčítať, ale ja sa radšej znova vyberiem do Zemanových fantasy svetov a jeho klasickú rozprávku prenechám radšej mladším divákom.",3,neutral,10102
"Upřímně jsem ani nedoufal, že by se mi tato pohádka mohla líbit. A ona se docela líbila. Líbila se mi i ta postarší animace, která mi k celkovému příběhu prostě seděla. Pomalu si k panu Karlu Zemanovi začínám nacházet cestu. A to jsem si po zhlédnuté Cestě do pravěku myslel, že to nebude už nikdy možné. Celý film je moc hezky namluven, celý se odehrává v moc pěkné pochmurné atmosféře a pyšní se moc pěkným a ještě více jednoduchým příběhem a dovedu odpustit i to, že ta sviňě láska zase zvítězila.  Dávám takové pěknější 3*.",3,neutral,10102
"Příjemná hororová pohádka Karla Zemana o mlýně, kde žije zlý prznitel chlapců - tedy zlý čaroděj samozřejmě..",3,neutral,10102
Zajímavá kombinace animované pohádky a hororu od iluzionářského mistra Karla Zemana. Rozhodně to má něco do sebe a příběh je zajímavý ale jako celek mě to moc nezaujalo a i přes krátkou délku jsem se docela nudil. Nápad a zpracování je však zajímavé.,3,neutral,10102
"Zřejmě jsem se stal zlým. Buď se ke mně učeň dostal pozdě, nebo možná přišel do špatné nálady...ale spíše jsem prostě jen zlý.",3,neutral,10102
"║Rozpočet $14miliónov║Tržby USA $11,487,676║Tržby Celosvetovo $84,970,337║ Je to dobrý film o tom niet pochýb ale je tak strašne, strašne uťahaný až hrôza. O hodinku skrákiť a bol by akurát./60%/",3,neutral,7222
"6/10. Challenge číslo 14-Round 10-Válečný/Historický-Hráč 6-Warhorr.Tak tohle byla opravdu zkouška mé trpělivosti. Ponorka, často označovaná za nejlepší film svého žánru, vznikla pod taktovkou Wolfganga Petersena a bez jakýchkoli hvězdných jmen a musím uznat, že technicky je to zvládnuté skvěle, rok natočení by člověk hádal jen těžko, kamera i zvuk mají parádní sílu a atmosféra uzavřeného prostoru je skoro až klaustrofobická. Jenže tři a půl hodiny? To je stopáž, kterou si může dovolit Pán Prstenů, Avatar nebo Avengers, ale tady je to prostě přehnané a vražda! Většinu času se nic moc neděje, postavy jen sedí, potí se a čekají, jestli se objeví nepřítel nebo kyslík. Chápu, že to má být realistické, že jde o napětí z čekání a dusno z ponorky, ale po dvou hodinách už jsem měl pocit, že jsem tam s nimi a začíná mi docházet vzduch. Film sice občas oživí pár výbuchů a vizuálně to pořád drží, ale emocionálně mě to třeba minulo. A teď upřímně, filmy o ponorkách mě nikdy nebavily. Nevím, co na nich lidi vidí. Možná je to ten pocit stísněnosti, možná symbolika války, možná jen fascinace ocelovou rakví pod vodou. Já v tom ale nevidím nic než dlouhé čekání na to, až někdo konečně řekne vynořit se. Jsem rád, že jsem tenhle ponor přežil bez újmy na zdraví. Paradoxně to uteklo rychleji, než jsem čekal, ale stejně ve mně nic nezůstalo. Jen lehká únava a chuť pustit si něco, kde se dá aspoň dýchat. Mít film jen 2 hodiny, možná bych to ocenil bodem navíc, ale takhle víc dát nemohu.",3,neutral,7222
"Hodnocení pro režisérský sestřih. Petersenovi se rozhodně daří znázornit tísnivou atmosféru ponorky a absurditu války, ale tři a čtvrt hodiny je prostě moc. Chybí tomu spád, který by první a hlavně kratší verze určitě mohla mít.",3,neutral,7222
"Mám za sebou další snímek z kategorie těch, které je nutné zhlédnout z povinnosti, představují totiž žánrový fundament, od kterého se odvíjí orientace v dané oblasti kinematografie. Rozumím tomu, o co se Petersen pokoušel, i tomu, co na snímku oceňuje většina diváků. Život námořníků na ponorce rámují služební povinnosti, stres, stereotyp, strach a klaustrofobie. Jestliže se ale v řadě komentářů dočítám, že dlouhá stopáž vůbec není na překážku, na základě osobní zkušenosti to potvrdit nemohu. Ať se ta podívaná tvářila, jak chce velkolepě, pro mě byla únavná a byl bych za pokrytce, kdybych se přidal ke sboru pějícímu oslavné ódy. K postavám posádky jsem si nenašel cestu, žádný charakter mě doopravdy nezaujal a nepřijal jsem ho za svůj. A do třetice, jeden se musí divit, kolik odpůrců nacismu se v Německu v období války našlo a jak si na válečném plavidle bezstarostně pouštěli pusu na špacír. Tři hvězdičky jsou formálním uznáním řemeslných kvalit Petersenova velkofilmu, ale srdcovou záležitostí se pro mě Ponorka nestala a ani se k ní v budoucnu nebudu vracet. Celkový dojem: 55 %.",3,neutral,7222
"Najslávnejší ponorkový film všetkých čias. S týmto sebavedomím tvrdením, ktoré je súčasťou DVD obalu, môžem kľudne súhlasiť. Pre obdivovateľov týchto vojnových strojov to je iste veľmi zaujímavé dielo. Tiež aj vykreslenie klaustrofobickej atmosféry v interiéroch ponorky, absolutne izolovanej od ostatného sveta, je pôsobivé. Počas 2. svetovej vojny zo 40000 vojakov nemeckého námorníctva zahynulo viac ako 30000 z nich. Ak chcete vedieť ako dopadla posádka ponorky U96, tak sa musíte prebrodiť 208 minútami stopáže tohto filmu. Ja som s tým mal celkom problém. ***",3,neutral,7222
"Tak bohužel tahle Lacova srdcovka pro mě srdcovkou nikdy nebude. Jako rozhodně uznávám, že v mnoha aspektech je to špičkový film ať už po stránce výpravy nebo opravdu místy neuvěřitelně stísněné klaustrofobní atmosféry, ale ta délka to zabíjí. Na repete viděna režisérská verze a přišla mi nekonečná a narozdíl od někoho bych si dokázal představit i tu kinoverzi a tu hodinu bych v pohodě zvládnul vystřihnout. Tak jako tak kvalitní záležitost a pro některé lidi klasika, ale tak úplně jsem si k ní cestu nikdy nenašel.60%",3,neutral,7222
"Film je natočen dobře, hlavně na sousední poměry. Působí to nadstandardně jako na amícké poměry, ale že bych měl nějaké sympatie k posádce, která byla zavřená v ponorce to zase ne. Bylo mi divné, že na ně tolikrát zaútočili protivníci a ponorce to vždy nijak zvlášť neublížilo. Jen mě trochu mrzel ten konec. Co si všechno prožili a takhle dopadnout...",3,neutral,7222
"Dlouhý filmy mam sice rád, ale musí mít co nabídnout po celou jejich stopáž, pakliže to nesplňují je to průměr.",3,neutral,7222
"Uznávám, kvůli Ponorčině délce a nepřízni osudu jsem ji sledoval od pátku do neděle. Kamenujte mne, ale tři a půl hodiny je na takto nezáživný film více než dost. První dvě hodiny na mne působily jako smyčka tak čtvrthodinové sekvence. 1) vynářející se ponorka - 2) Němci s dalekohledy zmítaní vlnami - 3) ""Poplach!"" - 4) zběsilé přesuny uvnitř ponorky - 5) záběry na ztichlé námořníky hledící vzhůru, obzvláště na německého Clinta Eastwooda (kapitána) - 6) bum! prásk! - 7) námořníci létají po ponorce  a všude voda. S případným opakováním kroků pět až sedm až do zblbnutí. Věřte, že se  to ochodí. Nemám nijak nastudovanou námořní techniku, ale přišlo mi divné, že při konfrontaci německého a britského válečného plavidla nezbývá německé ponorce než se potopit a čekat, jestli ji Anglán najde. Střílet to neumí!? Jisté zpestření přinese epizoda ve Vigu, ale pak mne to zase bavit přestalo. A absurdita konce dostala jistě nejen mne... Doporučuji spíše přečíst německou knihu Tauchklar im Atlantik, pojednávající o posádce německé ponorky nedobrovolně vezoucí SS-Manny do bezpečí v době, kdy už je kapitulace Německa jen otázkou času... 50%",3,neutral,7222
"I kdyz Macaulay Culkin je pro me jen obycejny rozmazleny americky spratek, film samotny je opravdu vybornym sledem casto genialne vychytanych pasti na zlodeje.",3,neutral,1628
"V době prvního souboje protivného fracka se sympatickými zloději jsem byl již příliš starý na to, abych fandil nesympatickému parchantovi. A od té doby se nic nezměnilo, takže oceňuji nápaditost pastí, ale jinak je pro mne Kevin s početnou rodinou McCallisterů spíše kvalitní antikoncepcí než skutečnou zábavou.",3,neutral,1628
"Síla tohohle nepříjemně uječeného vánočního hitu spočívá ve skvělém námětu, perfektním castingu Kevina (úžasný Culkin) a zlodějů (Pesci a Stern k sobě dokonale sednou a nepřehrávají ani zdaleka tak, jak by mohli) a brutálním finále, ktreré spoléhá převážně na jednoduché a realistické pasti (předpokládající, že se zloději kamkoli vřítí, aniž by se koukali pod nohy). Pár božích hlášek (""JEDNOU JSEM ZAPOMNĚL SYNA V POHŘEBNÍM ÚSTAVU A ON TAM STRÁVIL CELEJ DEN S MRTVOLOU SVÉ MATKY. ALE BYL V POHODĚ... ZA ŠEST, SEDM TÝDNů.""), geniální gag s videem, který se podařilo zopakovat i ve slušné dvojce, drsné držkopády a Williamsova hravá hudba nominovaná na Oscara. Scénář: John Hughes (série BLÁZNIVÝCH DOVOLENÝCH, BEETHOVEN 1,2, DENNIS - POSTRACH OKOLÍ, FLUBBER).",3,neutral,1628
"Vánoční komedie katapultující protivného fracka Macaulaye do nebeských výšin, z nichž však pád byl o to bolestivější. Vždycky si užiji poslední půlhodinu, kdy Kevin zúročí výcvik Zelených baretů k brutální likvidaci neschopného dua zlodějíčků Pesci - Stern.",3,neutral,1628
"Vždy, když tenhle film vidím, si vzpomenu na Mafiány, Zuřícího býka, Casino... A je mi celkem líto, že vidím Joa Pesciho v podobné roli, fuckovací gangsterky mu přece jen sedí víc.",3,neutral,1628
Většina dětských kultů časem hodně stárne. Tohle  není nadčasová komedie ale Hromnice. Překvapila i nehezky nefilmová digitální kamera.,3,neutral,1628
"Tak takhle to dopadne, když v  návalu rodina zapomene jednoho malého člena rodiny doma. A tím členem není nikdo jiný, než malý Kevin neboli Macaulay Culkin. Zůstat ve velkém domě o vánočních svátcích, není vůbec tak špatné, jak by se na první pohled mohlo zdát, a nuda to rozhodně není. Kevin si může dělat co chce, nikdo ho nesekýruje, ale hlavně může dokonale až sadisticky vytrestat dva povedené zloděje, co právě vlezli do jeho domu v domnění, že je opuštěný. Je to originální, je to zábavné, ale i místy nudné a s morálním poselstvím v závěru. Scenáristický rukopis zesnulého Johna Hughese se nezapře. Macaulay Culkin trochu nesympatický klučina, ale zlodějíčci Joe Pesci a Daniel Stern stáli za to. Mé hodnocení: 60%",3,neutral,1628
"Ačkoli snímek TEMNÝ RYTÍŘ POVSTAL osobně považuji za Nolanův nejslabší, současně jej vidím jako velmi důležitý pro pochopení celé batmanovské trilogie v souvislostech Nolanova konceptuálního přistupování ke kinematografii. Jestliže totiž v ostatních filmech podřizuje náměty své poetice, v batmanovské trilogii podřídil svou poetiku námětu. V jejím závěrečném díle TEMNÝ RYTÍŘ POVSTAL přitom toto pojetí dovádí do podoby, kterou sice na jednu stranu lze -jak vysvětluji zde- označit za vnitřně rozpornou a film za strhující spíše v jeho v částech než jako celek, ale na druhou stranu jeho paradoxnost vyplývá z obdivuhodné ambicióznosti vypravěčského konceptu a zároveň nabízí nový pohled na celou trilogii coby debatu o superhrdinství.",3,neutral,252669
"Nejednou jsem byl nařčen místní skvadrou, že moje komentáře jsou přespříliš přebujelé a že na můj bryskní lexikon nemohou, z důvodu defaultního deficitu cerebrální kapacity, adekvátně reflektovat, poněvadž mu nerozumí. Jakožto altruista plebejci zvolený, činím tedy výjimku a pokusím se pro těch pár retardů následující kinematografický opus popsat klasickou a tolik oblíbenou debilštinou: Ty vole, čumím na to podruhý že, film jako dobrej, osvětlení dobrý a všechny ty hezký věci, ti lidi hráli svoje role dobře že, to jim nemůžeme vzít, snažili se. Líbily se mi všechny ty super triky, a co teprve supr čúpr hírous pan Betmen, ten byl fakt k sežrání fíííháá. Ale musíte uznat, prostě musíte, že některý ty scénky byly prostě úplně na prd že a takový moc trapný prostě abych tak řek. Nemůžu dát víc jak tři hvězdičky, prostě nemůžu i když bych chtěl, hele něco tam jako chybělo a mně se to jako celek nelíbilo zas tak úplně že. Vím že na mým hodnocení prostě záleží že, ale fakt nemůžu dát víc, sorry lidi.",3,neutral,252669
"Kdysi excelentní Christopher Nolan se zjevně octl ve slepé uličce - forma přebila obsah, logiku zašlapala scenáristická manýra a Batman samotný byl odsunut na druhou kolej. The Dark Knight Crisis",3,neutral,252669
"Zdlouhavé, zbytečně patetické, bez vrcholných scén, prostě první velké zklamání, které mi Nolan přinesl. PS: Hardy se svým Banem Ledgerovu Jokerovi nepřibližuje ani zdaleka.",3,neutral,252669
"Zbožňuju Batmana a jsem rád, že je tato trilogie u konce. Nebyla pro mě, nebudu zbytečně jmenovat X stupidních důvodů, ale jen nejvýraznější tři: Christian Bale, příliš realistické pojetí, rozmáchlý a nepřehledný vypravěčský styl. Ne každý je s Nolanem na jedný lodi.",3,neutral,252669
